year,provid,province,provchn,prov_governor,prov_secretary,citychn,pref_code,UPref_code,cityid,citychn2,cityname,position,leadername,leadereng,missingtype,link,starty,startm,endy,endm,promotion,promotion_weak,promotion_inprov,newposition,newplace,newtype,birthyear,birthmonth,age,year_joinccp,partyyear,jiguan,ethnic,minority,gender,male,edu_doc,edu_mba,edu_visit,edu_visitdetail,edu_recent,edu_recentcode,edu_recentdetail,edu_high,edu_highcode,edu_highdetail,edu_first,edu_firstcode,edu_firstdetail,zhongqingban,zhongqingban_detail,mishu,mishu_detail,expsec_provcore,expsec_provlowcore,expsec_provnocore,expsec_citycore,expsec_citylowcore,expsec_citynocore,expsec_detail,cenwork,exp_cenwork,strictcenwork,provwork,exp_provwork,strictprovwork,cyl_cityabove,expcyl_cityabove,cyl_city,cyl_prov,cyl_cen,gov_birthtown,gov_birthtown_record,gov_birthcity,gov_birthcity_record,gov_birthprov,gov_birthprov_record,gov_school,gov_school_record,gov_work1,gov_work1_record,gov_strictwork1,gov_work2,gov_work2_record,gov_strictwork2,sec_birthtown,sec_birthtown_record,sec_birthcity,sec_birthcity_record,sec_birthprov,sec_birthprov_record,sec_school,sec_school_record,sec_work1,sec_work1_record,sec_strictwork1,sec_work2,sec_work2_record,sec_strictwork2,tenure,stricttenure,LastWork,LastWorkLoc,CentDtl,CentParty,CentGovern,CentPeri,MiCentDtl,MiCentParty,MiCentGovern,MiCentPeri,MiProvDtl,MiProvPartyCore,MiProvPartyPeri1,MiProvPartyPeri2,MiProvGovernCore,MiProvGovernPeri,MiProvPeri,MiPrefDtl,MiPrefPartyCore,MiPrefPartyPeri1,MiPrefPartyPeri2,MiPrefGovernCore,MiPrefGovernPeri,MiPrefPeri,SOEDtl,SOECM,SOECNoM,SOEProv,SOEPref,Cent1stDtl,Center,TProv1stDtl,ThisProv,TPref1stDtl,Local,OPrefTProv1stDtl,OtherPrefThisProv,OProv1stDtl,OtherProv,edu_years,school_names,major_names
1997.0,220000,Jilin,吉林省,王云坤,张德江,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,郑龙喆,Zheng Long Zhe,1,,,,,,0.0,,,missing,,,9999,99,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,m,,m,,,,m,,,,m,,,,,,,m,,,,,,,m,,,,,m,,m,,m,,m,,m,,missing,missing,missing
1998.0,220000,Jilin,吉林省,王云坤,张德江,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,南相福,Nan Xiang Fu ,0,,,,,,0.0,,,1998年任延边州委副书记、州长,吉林省延边朝鲜族自治州,州长,1945,2,53.0,1966,32.0,吉林敦化,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,1996年5月任延边州委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,延边朝鲜族自治州敦化县计委科员,1.0,0,0.0,0,0.0,missing,missing,missing
1999.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,南相福,Nan Xiang Fu ,0,,,,,,0.0,,,1998年任延边州委副书记、州长,吉林省延边朝鲜族自治州,州长,1945,2,54.0,1966,33.0,吉林敦化,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,1996年5月任延边州委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,延边朝鲜族自治州敦化县计委科员,1.0,0,0.0,0,0.0,missing,missing,missing
2000.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,南相福,Nan Xiang Fu ,0,,,,,,0.0,,,1998年任延边州委副书记、州长,吉林省延边朝鲜族自治州,州长,1945,2,55.0,1966,34.0,吉林敦化,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,1996年5月任延边州委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,延边朝鲜族自治州敦化县计委科员,1.0,0,0.0,0,0.0,missing,missing,missing
2001.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,南相福,Nan Xiang Fu ,0,,,,,,0.0,,,1998年任延边州委副书记、州长,吉林省延边朝鲜族自治州,州长,1945,2,56.0,1966,35.0,吉林敦化,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,1996年5月任延边州委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,延边朝鲜族自治州敦化县计委科员,1.0,0,0.0,0,0.0,missing,missing,missing
2002.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,南相福,Nan Xiang Fu ,0,,,,,,1.0,1.0,1.0,2003年1月任吉林省十届人大常委会秘书长、党组成员,吉林省,省人大,1945,2,57.0,1966,36.0,吉林敦化,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,硕士,4.0,吉林农业大学经济管理专业毕业，硕士学历,,,missing,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,1996年5月任延边州委副书记,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,延边朝鲜族自治州敦化县计委科员,1.0,0,0.0,0,0.0,missing,missing,missing
2003.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,金振吉,Jin Zhen Ji ,0,,,,,,0.0,,,2002.12-2007.03吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1959,2,44.0,1979,24.0,吉林延吉,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,大专,2.0,1978.04-1979.08吉林省延边师范专科学校中文专业学生,1.0,1996.09-1997.07中央党校中青年干部培训班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1995.01-1997.11共青团吉林省委书记,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2001.12—2002.12吉林省延边朝鲜族自治州委副书记,3.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,1987.07—1995.01共青团吉林省委副书记,1.0,1980.09—1983.09共青团吉林省延边朝鲜族自治州委宣传部干事,1.0,0,0.0,0,0.0,1978——1979,吉林省延边师范专科学校,中文专业
2004.0,220000,Jilin,吉林省,洪虎,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,金振吉,Jin Zhen Ji ,0,,,,,,0.0,,,2002.12-2007.03吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1959,2,45.0,1979,25.0,吉林延吉,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,大专,2.0,1978.04-1979.08吉林省延边师范专科学校中文专业学生,1.0,1996.09-1997.07中央党校中青年干部培训班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1995.01-1997.11共青团吉林省委书记,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2001.12—2002.12吉林省延边朝鲜族自治州委副书记,3.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,1987.07—1995.01共青团吉林省委副书记,1.0,1980.09—1983.09共青团吉林省延边朝鲜族自治州委宣传部干事,1.0,0,0.0,0,0.0,1978——1979,吉林省延边师范专科学校,中文专业
2005.0,220000,Jilin,吉林省,王珉,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,金振吉,Jin Zhen Ji,0,,,,,,0.0,,,2002.12-2007.03吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1959,2,46.0,1979,26.0,吉林延吉,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,大专,2.0,1978.04-1979.08吉林省延边师范专科学校中文专业学生,1.0,1996.09-1997.07中央党校中青年干部培训班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1995.01-1997.11共青团吉林省委书记,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2001.12—2002.12吉林省延边朝鲜族自治州委副书记,3.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,1987.07—1995.01共青团吉林省委副书记,1.0,1980.09—1983.09共青团吉林省延边朝鲜族自治州委宣传部干事,1.0,0,0.0,0,0.0,1978——1979,吉林省延边师范专科学校,中文专业
2006.0,220000,Jilin,吉林省,王珉,王云坤,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,金振吉,Jin Zhen Ji ,0,,,,,,1.0,0.0,1.0,2007.03-2011.04吉林省副省长,吉林省,副省长,1959,2,47.0,1979,27.0,吉林延吉,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,博士,5.0,1995.07-2000.06吉林大学经济管理学院世界经济专业在职研究生学习，获经济学博士学位,大专,2.0,1978.04-1979.08吉林省延边师范专科学校中文专业学生,1.0,1996.09-1997.07中央党校中青年干部培训班学习,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,1995.01-1997.11共青团吉林省委书记,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,2001.12—2002.12吉林省延边朝鲜族自治州委副书记,3.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1985.07—1987.06共青团中央青农部干事、副处长,0.0,1987.07—1995.01共青团吉林省委副书记,1.0,1980.09—1983.09共青团吉林省延边朝鲜族自治州委宣传部干事,1.0,0,0.0,0,0.0,1978——1979,吉林省延边师范专科学校,中文专业
2007.0,220000,Jilin,吉林省,韩长赋,王珉,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,0.0,,,2007.12—2013.01，吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1963,6,44.0,1985,22.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2008.0,220000,Jilin,吉林省,韩长赋,王珉,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,0.0,,,2007.12—2013.01，吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1963,6,45.0,1985,23.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2009.0,220000,Jilin,吉林省,韩长赋,王珉,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,0.0,,,2007.12—2013.01，吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1963,6,46.0,1985,24.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3,3,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2010.0,220000,Jilin,吉林省,王儒林,孙政才,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,0.0,,,2007.12—2013.01，吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1963,6,47.0,1985,25.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,4,4,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2011.0,220000,Jilin,吉林省,王儒林,孙政才,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,0.0,,,2007.12—2013.01，吉林省延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1963,6,48.0,1985,26.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,5,5,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2012.0,220000,Jilin,吉林省,王儒林,孙政才,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李龙熙,Li Long Xi ,0,,,,,,1.0,1.0,1.0,2013.01—2013.05，吉林省人大常委会副主任,吉林省,省人大,1963,6,49.0,1985,27.0,吉林梅河口,朝鲜族,1.0,男,1.0,1.0,0.0,0.0,,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,博士,5.0,2001.09—2006.12，吉林大学东北亚研究院世界经济专业在职研究生学习，获博士学位,本科,3.0,1982.09—1986.07，吉林省延边农学院牧医系动物医学专业学习,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1994.06-1994.12 ，福建省厦门市政府办公厅主任助理,0.0,,0.0,0.0,,0.0,1.0,2001.11—2004.02，共青团吉林省委书记、党组书记，省青联主席,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,6,6,2004.02—2007.04，吉林省长春市副市长,4.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1991.08—1993.04，共青团吉林省延边朝鲜族自治州委副书记,0.0,0,0.0,1982——1986,吉林省延边农学院,牧医系动物医学专业
2013.0,220000,Jilin,吉林省,巴音朝鲁,王儒林,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李景浩,Li Jing Hao ,0,,,,,,0.0,,,2013.04——2017.05 ，延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1960,7,53.0,1989,24.0,吉林安图,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,2003.05——2004.05，新加坡南洋理工大学管理经济学专业管理经济学硕士,硕士,4.0,2003.05——2004.05，新加坡南洋理工大学管理经济学专业管理经济学硕士,本科,3.0,1979.09——1983.08，吉林工学院管理工程系工业管理工程专业,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1997.10——2000.11 ，延边朝鲜族自治州政府副秘书长、办公室主任,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1,1,2007.02——2013.04，延边朝鲜族自治州委常委、副州长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"1983.08——1985.05，延边朝鲜族自治州计委工业处科员
1985.05——1993.04，延边朝鲜族自治州计委综合处副处长、处长
1993.04——1995.09，延边朝鲜族自治州计经委副主任
1995.09——1997.10，延边朝鲜族自治州计委副主任
1997.10——2000.11，延边朝鲜族自治州政府副秘书长、办公室主任",0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1983.08——1985.05，延边朝鲜族自治州计委工业处科员,1.0,2000.11——2001.01，龙井市委副书记，副市长、代市长,0.0,0,0.0,1979——1983,吉林工学院,管理工程系工业管理工程专业
2014.0,220000,Jilin,吉林省,巴音朝鲁,王儒林,延边朝鲜族自治州,222400,222400.0,222400,延边朝鲜族自治州,Yanbian,0,李景浩,Li Jing Hao ,0,,,,,,0.0,,,2013.04——2017.05 ，延边朝鲜族自治州委副书记、州长,吉林省延边朝鲜族自治州,州长,1960,7,54.0,1989,25.0,吉林安图,朝鲜族,1.0,男,1.0,0.0,0.0,0.0,,硕士,4.0,2003.05——2004.05，新加坡南洋理工大学管理经济学专业管理经济学硕士,硕士,4.0,2003.05——2004.05，新加坡南洋理工大学管理经济学专业管理经济学硕士,本科,3.0,1979.09——1983.08，吉林工学院管理工程系工业管理工程专业,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1997.10——2000.11 ，延边朝鲜族自治州政府副秘书长、办公室主任,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,2,2,2007.02——2013.04，延边朝鲜族自治州委常委、副州长,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"1983.08——1985.05，延边朝鲜族自治州计委工业处科员
1985.05——1993.04，延边朝鲜族自治州计委综合处副处长、处长
1993.04——1995.09，延边朝鲜族自治州计经委副主任
1995.09——1997.10，延边朝鲜族自治州计委副主任
1997.10——2000.11，延边朝鲜族自治州政府副秘书长、办公室主任",0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1983.08——1985.05，延边朝鲜族自治州计委工业处科员,1.0,2000.11——2001.01，龙井市委副书记，副市长、代市长,0.0,0,0.0,1979——1983,吉林工学院,管理工程系工业管理工程专业
